order_id,customer_id,order_date,status,order_value
51464,2304,2026-05-08,delivered,160
51465,3352,2026-05-08,delivered,90
51466,3093,2026-05-08,delivered,130
51467,2348,2026-05-08,delivered,80
51468,1089,2026-05-08,delivered,140
51469,2212,2026-05-08,delivered,90
51470,3363,2026-05-08,delivered,110
51471,1782,2026-05-08,delivered,250
51472,1236,2026-05-09,delivered,290
51473,2266,2026-05-09,delivered,180
51474,2412,2026-05-09,delivered,30
51475,3290,2026-05-09,delivered,160
51476,2554,2026-05-09,delivered,80
51477,2814,2026-05-09,delivered,360
51478,2119,2026-05-09,delivered,210
51479,2306,2026-05-09,cancelled,150
51480,2621,2026-05-09,delivered,180
51481,1365,2026-05-09,delivered,220
51482,1929,2026-05-09,delivered,230
51483,2153,2026-05-09,cancelled,160
51484,2987,2026-05-09,delivered,110
51485,3214,2026-05-09,delivered,160
51486,2242,2026-05-09,delivered,330
51487,3322,2026-05-09,delivered,250
51488,3230,2026-05-09,delivered,280
51489,3152,2026-05-09,delivered,220
51490,3139,2026-05-09,delivered,130
51491,3265,2026-05-09,delivered,230
51492,2121,2026-05-09,delivered,130
51493,2801,2026-05-09,delivered,140
51494,1368,2026-05-09,delivered,120
51495,2709,2026-05-09,delivered,280
51496,1551,2026-05-09,delivered,270
51497,1112,2026-05-09,delivered,320
51498,1281,2026-05-09,delivered,270
51499,3150,2026-05-09,delivered,140
51500,1427,2026-05-09,delivered,160
51501,2853,2026-05-09,delivered,290
51502,1334,2026-05-09,delivered,80
51503,2720,2026-05-09,delivered,100
51504,2382,2026-05-09,delivered,60
51505,2602,2026-05-09,cancelled,90
51506,2739,2026-05-09,cancelled,50
51507,3148,2026-05-09,cancelled,30
51508,1256,2026-05-09,delivered,350
51509,2831,2026-05-10,delivered,60
51510,3159,2026-05-10,cancelled,30
51511,2781,2026-05-10,delivered,100
51512,1219,2026-05-10,cancelled,280
51513,2878,2026-05-10,delivered,340
51514,3254,2026-05-10,delivered,180
51515,2037,2026-05-10,delivered,230
51516,1524,2026-05-10,delivered,80
51517,3055,2026-05-10,delivered,420
51518,1498,2026-05-10,delivered,180
51519,1351,2026-05-10,delivered,60
51520,1559,2026-05-10,delivered,270
51521,1624,2026-05-10,delivered,200
51522,3152,2026-05-10,delivered,260
51523,3265,2026-05-10,delivered,280
51524,2822,2026-05-10,delivered,240
51525,1610,2026-05-10,delivered,560
51526,2555,2026-05-10,delivered,120
51527,2136,2026-05-10,delivered,160
51528,1369,2026-05-10,delivered,220
51529,3394,2026-05-10,delivered,180
51530,2543,2026-05-10,delivered,160
51531,2094,2026-05-10,delivered,260
51532,3317,2026-05-10,delivered,340
51533,1546,2026-05-10,delivered,390
51534,2018,2026-05-10,delivered,160
51535,1863,2026-05-10,delivered,30
51536,2746,2026-05-10,delivered,260
51537,2356,2026-05-10,delivered,140
51538,3149,2026-05-10,delivered,190
51539,2130,2026-05-10,delivered,150
51540,1428,2026-05-11,delivered,70
51541,2523,2026-05-11,delivered,90
51542,2433,2026-05-11,delivered,250
51543,3144,2026-05-11,delivered,60
51544,2770,2026-05-11,delivered,120
51545,1164,2026-05-11,delivered,270
51546,2871,2026-05-11,delivered,70
51547,1162,2026-05-11,delivered,180
51548,2280,2026-05-11,cancelled,180
51549,2839,2026-05-11,delivered,250
51550,3199,2026-05-11,delivered,230
51551,3316,2026-05-11,delivered,280
51552,2936,2026-05-11,delivered,250
51553,1403,2026-05-11,cancelled,240
51554,1644,2026-05-11,delivered,100
51555,2327,2026-05-11,delivered,70
51556,3087,2026-05-11,delivered,130
51557,2529,2026-05-11,delivered,40
51558,2925,2026-05-11,delivered,280
51559,1934,2026-05-11,delivered,140
51560,1033,2026-05-11,delivered,120
51561,1794,2026-05-11,delivered,30
51562,2320,2026-05-11,delivered,130
51563,1029,2026-05-11,delivered,30
51564,2401,2026-05-11,delivered,130
51565,2722,2026-05-11,delivered,90
51566,1936,2026-05-11,delivered,60
51567,3399,2026-05-11,delivered,50
51568,2730,2026-05-11,delivered,140
51569,1802,2026-05-11,delivered,80
51570,3183,2026-05-12,delivered,120
51571,1456,2026-05-12,delivered,40
51572,1262,2026-05-12,delivered,60
51573,3277,2026-05-12,delivered,60
51574,2932,2026-05-12,delivered,80
51575,2622,2026-05-12,delivered,120
51576,1384,2026-05-12,delivered,40
51577,3289,2026-05-12,delivered,180
51578,1496,2026-05-12,delivered,30
51579,2810,2026-05-12,delivered,30
51580,1922,2026-05-12,delivered,130
51581,2546,2026-05-12,delivered,330
51582,3307,2026-05-12,delivered,380
51583,1169,2026-05-12,delivered,330
51584,2341,2026-05-12,delivered,190
51585,2286,2026-05-12,cancelled,360
51586,1884,2026-05-12,delivered,180
51587,2267,2026-05-12,delivered,390
51588,2562,2026-05-12,delivered,320
51589,1033,2026-05-12,delivered,690
51590,3154,2026-05-12,cancelled,370
51591,1778,2026-05-12,delivered,230
51592,2276,2026-05-12,delivered,220
51593,2486,2026-05-12,delivered,240
51594,2680,2026-05-12,delivered,80
51595,3077,2026-05-12,delivered,220
51596,1583,2026-05-12,delivered,80
51597,2884,2026-05-12,delivered,310
51598,1152,2026-05-12,cancelled,120
51599,1997,2026-05-12,delivered,60
51600,3404,2026-05-12,delivered,330
51601,2731,2026-05-12,delivered,120
51602,1715,2026-05-12,delivered,130
51603,1861,2026-05-12,delivered,30
51604,3192,2026-05-12,delivered,140
51605,3412,2026-05-13,delivered,330
51606,3253,2026-05-13,delivered,300
51607,1351,2026-05-13,delivered,160
51608,2425,2026-05-13,delivered,60
51609,2425,2026-05-13,delivered,120
51610,2335,2026-05-13,delivered,330
51611,2185,2026-05-13,delivered,360
51612,1262,2026-05-13,delivered,90
51613,1300,2026-05-13,delivered,180
51614,3072,2026-05-13,delivered,80
51615,3214,2026-05-13,delivered,250
51616,2032,2026-05-13,delivered,350
51617,1836,2026-05-13,cancelled,160
51618,2676,2026-05-13,delivered,130
51619,2132,2026-05-13,delivered,220
51620,3232,2026-05-13,cancelled,250
51621,1636,2026-05-13,cancelled,340
51622,2548,2026-05-13,delivered,410
51623,3322,2026-05-13,delivered,210
51624,2648,2026-05-13,delivered,190
51625,3162,2026-05-13,delivered,130
51626,1497,2026-05-13,cancelled,170
51627,3297,2026-05-13,delivered,180
51628,3439,2026-05-13,delivered,240
51629,1982,2026-05-13,delivered,220
51630,1248,2026-05-13,delivered,120
51631,3306,2026-05-13,delivered,30
51632,2812,2026-05-13,delivered,160
51633,1192,2026-05-13,delivered,180
51634,3178,2026-05-13,delivered,140
51635,3306,2026-05-13,delivered,320
51636,1987,2026-05-13,delivered,190
51637,2989,2026-05-13,delivered,90
51638,3233,2026-05-13,delivered,390
51639,1339,2026-05-13,delivered,180
51640,1920,2026-05-13,delivered,80
51641,2030,2026-05-13,delivered,230
51642,3348,2026-05-13,delivered,180
51643,1021,2026-05-13,delivered,80
51644,3262,2026-05-13,delivered,70
51645,2858,2026-05-13,delivered,520
51646,3304,2026-05-13,delivered,320
51647,2293,2026-05-13,delivered,320
51648,2238,2026-05-13,delivered,60
51649,3403,2026-05-13,delivered,90
51650,1513,2026-05-13,delivered,240
51651,1942,2026-05-13,delivered,60
51652,1235,2026-05-13,delivered,50
51653,1832,2026-05-13,delivered,80
51654,3358,2026-05-13,delivered,140
51655,1141,2026-05-13,delivered,30
51656,2418,2026-05-13,delivered,280
51657,2819,2026-05-14,cancelled,80
51658,1165,2026-05-14,delivered,180
51659,1253,2026-05-14,delivered,210
51660,2150,2026-05-14,delivered,180
51661,1613,2026-05-14,cancelled,170
51662,1253,2026-05-14,delivered,210
51663,3051,2026-05-14,delivered,180
51664,1608,2026-05-14,delivered,90
51665,1305,2026-05-14,delivered,340
51666,1301,2026-05-14,delivered,240
51667,1359,2026-05-14,delivered,60
51668,2059,2026-05-14,cancelled,270
51669,3043,2026-05-14,delivered,120
51670,1198,2026-05-14,delivered,300
51671,2732,2026-05-14,delivered,280
51672,3362,2026-05-14,delivered,230
51673,1008,2026-05-14,delivered,250
51674,1774,2026-05-14,delivered,220
51675,2485,2026-05-14,delivered,280
51676,2297,2026-05-14,delivered,280
51677,1133,2026-05-14,delivered,210
51678,2839,2026-05-14,delivered,270
51679,2499,2026-05-14,delivered,360
51680,1200,2026-05-14,delivered,130
51681,1624,2026-05-14,delivered,260
51682,1945,2026-05-14,delivered,40
51683,2529,2026-05-14,delivered,510
51684,1587,2026-05-14,delivered,80
51685,2092,2026-05-14,delivered,290
51686,3153,2026-05-14,delivered,350
51687,2123,2026-05-14,delivered,180
51688,2402,2026-05-14,delivered,260
51689,1346,2026-05-14,delivered,130
51690,2064,2026-05-14,delivered,80
51691,1937,2026-05-14,delivered,430
51692,1787,2026-05-14,delivered,120
51693,2680,2026-05-14,delivered,310
51694,1894,2026-05-14,delivered,220
51695,2699,2026-05-14,delivered,100
51696,1104,2026-05-14,cancelled,400
51697,2302,2026-05-14,delivered,70
51698,2238,2026-05-14,delivered,140
51699,2265,2026-05-14,delivered,270
51700,2437,2026-05-14,delivered,80
51701,3403,2026-05-14,delivered,50
51702,1300,2026-05-15,delivered,180
51703,3421,2026-05-15,delivered,270
51704,3332,2026-05-15,delivered,240
51705,1464,2026-05-15,delivered,180
51706,1901,2026-05-15,delivered,90
51707,1886,2026-05-15,delivered,210
51708,1128,2026-05-15,cancelled,210
51709,1542,2026-05-15,cancelled,220
51710,2256,2026-05-15,delivered,150
51711,2694,2026-05-15,delivered,170
51712,2694,2026-05-15,delivered,300
51713,1779,2026-05-15,delivered,450
51714,3291,2026-05-15,delivered,70
51715,2141,2026-05-15,delivered,220
51716,1749,2026-05-15,delivered,370
51717,3191,2026-05-15,delivered,180
51718,1249,2026-05-15,delivered,280
51719,2506,2026-05-15,cancelled,90
51720,3258,2026-05-15,delivered,90
51721,3329,2026-05-15,delivered,320
51722,2160,2026-05-15,delivered,90
51723,3203,2026-05-15,delivered,130
51724,1715,2026-05-15,delivered,160
51725,2381,2026-05-15,delivered,90
51726,3411,2026-05-15,delivered,200
51727,1666,2026-05-15,delivered,60
51728,1464,2026-05-16,delivered,90
51729,1399,2026-05-16,delivered,300
51730,3159,2026-05-16,delivered,60
51731,1847,2026-05-16,delivered,140
51732,3099,2026-05-16,delivered,180
51733,3248,2026-05-16,delivered,220
51734,2675,2026-05-16,delivered,210
51735,3384,2026-05-16,delivered,70
51736,2174,2026-05-16,delivered,180
51737,1351,2026-05-16,delivered,30
51738,3005,2026-05-16,delivered,270
51739,2932,2026-05-16,cancelled,90
51740,2837,2026-05-16,delivered,250
51741,1818,2026-05-16,delivered,280
51742,1606,2026-05-16,delivered,320
51743,1418,2026-05-16,delivered,220
51744,1624,2026-05-16,delivered,260
51745,3298,2026-05-16,delivered,250
51746,1355,2026-05-16,cancelled,270
51747,2823,2026-05-16,delivered,390
51748,2481,2026-05-16,delivered,120
51749,1562,2026-05-16,cancelled,170
51750,1539,2026-05-16,delivered,260
51751,3111,2026-05-16,delivered,30
51752,2728,2026-05-16,delivered,270
51753,2663,2026-05-16,delivered,130
51754,1535,2026-05-16,delivered,80
51755,3133,2026-05-16,delivered,200
51756,2015,2026-05-16,delivered,180
51757,1311,2026-05-16,delivered,70
51758,1315,2026-05-16,delivered,110
51759,2361,2026-05-16,delivered,120
51760,1021,2026-05-16,delivered,230
51761,1051,2026-05-16,delivered,180
51762,2804,2026-05-16,delivered,200
51763,1141,2026-05-16,delivered,90
51764,3420,2026-05-16,delivered,170
51765,2710,2026-05-16,delivered,270
51766,2535,2026-05-16,delivered,160
51767,3166,2026-05-17,delivered,270
51768,2920,2026-05-17,delivered,60
51769,1072,2026-05-17,delivered,80
51770,1573,2026-05-17,delivered,420
51771,2150,2026-05-17,delivered,60
51772,1300,2026-05-17,cancelled,120
51773,2362,2026-05-17,delivered,270
51774,2836,2026-05-17,delivered,180
51775,1093,2026-05-17,delivered,60
51776,2266,2026-05-17,delivered,170
51777,2878,2026-05-17,delivered,120
51778,2502,2026-05-17,delivered,160
51779,1434,2026-05-17,delivered,190
51780,2541,2026-05-17,cancelled,300
51781,2309,2026-05-17,delivered,230
51782,2204,2026-05-17,delivered,380
51783,1442,2026-05-17,delivered,140
51784,1713,2026-05-17,delivered,250
51785,3250,2026-05-17,delivered,160
51786,1679,2026-05-17,cancelled,160
51787,2253,2026-05-17,delivered,190
51788,1441,2026-05-17,cancelled,230
51789,1775,2026-05-17,delivered,330
51790,2320,2026-05-17,delivered,300
51791,3054,2026-05-17,delivered,530
51792,1263,2026-05-17,cancelled,250
51793,2751,2026-05-17,delivered,90
51794,1469,2026-05-17,delivered,190
51795,2474,2026-05-17,delivered,220
51796,2236,2026-05-17,delivered,210
51797,1011,2026-05-17,delivered,230
51798,1433,2026-05-17,delivered,80
51799,2105,2026-05-17,delivered,180
51800,3192,2026-05-17,delivered,370
51801,2348,2026-05-17,delivered,40
51802,2011,2026-05-18,delivered,140
51803,2885,2026-05-18,delivered,120
51804,1886,2026-05-18,delivered,230
51805,2600,2026-05-18,cancelled,330
51806,2622,2026-05-18,delivered,180
51807,1881,2026-05-18,delivered,210
51808,3296,2026-05-18,delivered,250
51809,1991,2026-05-18,delivered,280
51810,3005,2026-05-18,delivered,410
51811,1262,2026-05-18,delivered,180
51812,1774,2026-05-18,cancelled,250
51813,1842,2026-05-18,delivered,170
51814,1280,2026-05-18,delivered,230
51815,2562,2026-05-18,cancelled,230
51816,1577,2026-05-18,delivered,410
51817,2744,2026-05-18,delivered,280
51818,2580,2026-05-18,delivered,250
51819,1077,2026-05-18,delivered,150
51820,2774,2026-05-18,delivered,360
51821,2476,2026-05-18,delivered,370
51822,2577,2026-05-18,delivered,390
51823,2722,2026-05-18,delivered,120
51824,2848,2026-05-18,delivered,270
51825,1492,2026-05-18,delivered,210
51826,3441,2026-05-18,delivered,40
51827,3114,2026-05-18,cancelled,210
51828,3403,2026-05-18,delivered,80
51829,3426,2026-05-18,delivered,40
51830,2601,2026-05-18,delivered,100
51831,1822,2026-05-18,delivered,40
51832,2502,2026-05-19,delivered,490
51833,3236,2026-05-19,delivered,360
51834,1351,2026-05-19,delivered,150
51835,1467,2026-05-19,delivered,180
51836,2641,2026-05-19,delivered,180
51837,2921,2026-05-19,delivered,270
51838,3033,2026-05-19,delivered,90
51839,3340,2026-05-19,delivered,60
51840,3016,2026-05-19,delivered,30
51841,1783,2026-05-19,delivered,270
51842,2252,2026-05-19,delivered,240
51843,2604,2026-05-19,delivered,140
51844,1506,2026-05-19,delivered,210
51845,3029,2026-05-19,delivered,180
51846,2066,2026-05-19,delivered,60
51847,2819,2026-05-19,delivered,30
51848,1034,2026-05-19,delivered,300
51849,1468,2026-05-19,delivered,300
51850,3263,2026-05-19,delivered,360
51851,1307,2026-05-19,cancelled,220
51852,3307,2026-05-19,delivered,270
51853,3237,2026-05-19,delivered,300
51854,1729,2026-05-19,delivered,190
51855,3375,2026-05-19,delivered,450
51856,2336,2026-05-19,delivered,300
51857,1929,2026-05-19,delivered,360
51858,3110,2026-05-19,delivered,220
51859,1213,2026-05-19,delivered,310
51860,3036,2026-05-19,cancelled,390
51861,3450,2026-05-19,delivered,230
51862,2082,2026-05-19,delivered,190
51863,1469,2026-05-19,delivered,270
51864,2211,2026-05-19,delivered,230
51865,2549,2026-05-19,delivered,350
51866,3341,2026-05-19,delivered,80
51867,1797,2026-05-19,delivered,270
51868,2082,2026-05-19,delivered,150
51869,1748,2026-05-19,delivered,180
51870,2744,2026-05-19,delivered,310
51871,2677,2026-05-19,delivered,40
51872,2743,2026-05-19,delivered,120
51873,2099,2026-05-19,delivered,360
51874,2304,2026-05-19,delivered,240
51875,2018,2026-05-19,delivered,80
51876,1899,2026-05-19,delivered,100
51877,1855,2026-05-19,delivered,90
51878,2902,2026-05-19,delivered,120
51879,2088,2026-05-19,delivered,240
51880,2740,2026-05-19,delivered,100
51881,1732,2026-05-19,delivered,80
51882,1314,2026-05-19,delivered,170
51883,1323,2026-05-19,delivered,160
51884,3426,2026-05-19,delivered,120
51885,2125,2026-05-19,delivered,60
51886,2574,2026-05-20,delivered,310
51887,2610,2026-05-20,delivered,90
51888,1205,2026-05-20,delivered,120
51889,2502,2026-05-20,delivered,80
51890,1922,2026-05-20,delivered,150
51891,1093,2026-05-20,delivered,260
51892,1623,2026-05-20,delivered,60
51893,2106,2026-05-20,delivered,80
51894,1573,2026-05-20,delivered,60
51895,1337,2026-05-20,delivered,280
51896,2564,2026-05-20,delivered,220
51897,1836,2026-05-20,delivered,250
51898,3345,2026-05-20,delivered,90
51899,1438,2026-05-20,delivered,260
51900,3121,2026-05-20,delivered,290
51901,1247,2026-05-20,delivered,190
51902,3408,2026-05-20,delivered,160
51903,3130,2026-05-20,delivered,350
51904,2408,2026-05-20,delivered,90
51905,1011,2026-05-20,delivered,160
51906,2789,2026-05-20,delivered,250
51907,2200,2026-05-20,delivered,120
51908,3378,2026-05-20,delivered,120
51909,1874,2026-05-20,delivered,210
51910,1904,2026-05-20,delivered,220
51911,2282,2026-05-20,delivered,30
51912,1029,2026-05-20,delivered,370
51913,3203,2026-05-20,delivered,160
51914,1910,2026-05-20,delivered,350
51915,2018,2026-05-20,delivered,340
51916,3004,2026-05-20,delivered,60
51917,3203,2026-05-20,delivered,220
51918,2214,2026-05-20,delivered,440
51919,1152,2026-05-20,delivered,80
51920,2419,2026-05-20,delivered,80
51921,1899,2026-05-20,cancelled,90
51922,2487,2026-05-20,delivered,180
51923,3441,2026-05-20,delivered,110
51924,1802,2026-05-20,delivered,30
51925,1919,2026-05-20,delivered,80
51926,2827,2026-05-20,cancelled,90
51927,1378,2026-05-20,delivered,100
51928,2453,2026-05-21,delivered,150
51929,2066,2026-05-21,delivered,240
51930,1293,2026-05-21,cancelled,300
51931,1654,2026-05-21,delivered,130
51932,3116,2026-05-21,delivered,90
51933,3296,2026-05-21,delivered,90
51934,3127,2026-05-21,delivered,460
51935,3459,2026-05-21,delivered,90
51936,1218,2026-05-21,delivered,160
51937,2273,2026-05-21,delivered,80
51938,2619,2026-05-21,delivered,180
51939,2675,2026-05-21,delivered,140
51940,2923,2026-05-21,delivered,310
51941,2341,2026-05-21,cancelled,130
51942,1338,2026-05-21,delivered,170
51943,1468,2026-05-21,cancelled,180
51944,3322,2026-05-21,delivered,280
51945,3109,2026-05-21,delivered,210
51946,3092,2026-05-21,delivered,270
51947,2480,2026-05-21,delivered,170
51948,2056,2026-05-21,cancelled,310
51949,1412,2026-05-21,delivered,30
51950,1396,2026-05-21,delivered,220
51951,1419,2026-05-21,delivered,320
51952,1639,2026-05-21,delivered,180
51953,3443,2026-05-21,delivered,40
51954,2677,2026-05-21,delivered,210
51955,1837,2026-05-21,delivered,370
51956,1609,2026-05-21,delivered,310
51957,1609,2026-05-21,delivered,390
51958,2017,2026-05-21,delivered,170
51959,1492,2026-05-21,delivered,120
51960,2949,2026-05-21,delivered,220
51961,2328,2026-05-21,delivered,120
51962,1758,2026-05-21,delivered,180
51963,1136,2026-05-21,delivered,30
51964,1420,2026-05-21,delivered,50
51965,3411,2026-05-21,delivered,190
51966,3420,2026-05-21,delivered,150
51967,1603,2026-05-21,cancelled,130
51968,2154,2026-05-21,delivered,230
51969,3399,2026-05-21,delivered,110
51970,1661,2026-05-22,delivered,50
51971,1437,2026-05-22,delivered,160
51972,3355,2026-05-22,delivered,270
51973,1923,2026-05-22,delivered,280
51974,1623,2026-05-22,delivered,330
51975,1300,2026-05-22,delivered,190
51976,2002,2026-05-22,delivered,240
51977,2011,2026-05-22,delivered,140
51978,2059,2026-05-22,delivered,370
51979,2575,2026-05-22,delivered,40
51980,1253,2026-05-22,delivered,270
51981,1652,2026-05-22,delivered,400
51982,2047,2026-05-22,delivered,210
51983,1418,2026-05-22,delivered,370
51984,2799,2026-05-22,cancelled,260
51985,2694,2026-05-22,delivered,270
51986,1606,2026-05-22,delivered,180
51987,3291,2026-05-22,delivered,80
51988,1312,2026-05-22,delivered,200
51989,1289,2026-05-22,delivered,70
51990,1318,2026-05-22,delivered,190
51991,3025,2026-05-22,delivered,90
51992,2506,2026-05-22,delivered,60
51993,1970,2026-05-22,delivered,340
51994,2699,2026-05-22,delivered,80
51995,1124,2026-05-22,delivered,60
51996,1533,2026-05-22,delivered,120
51997,1514,2026-05-22,delivered,140
51998,1051,2026-05-22,delivered,140
51999,3379,2026-05-22,delivered,70
52000,1314,2026-05-22,delivered,110
52001,1089,2026-05-22,cancelled,100
52002,2009,2026-05-23,delivered,260
52003,1783,2026-05-23,delivered,40
52004,1555,2026-05-23,delivered,260
52005,3181,2026-05-23,delivered,150
52006,2560,2026-05-23,delivered,270
52007,2021,2026-05-23,cancelled,180
52008,1353,2026-05-23,delivered,70
52009,2250,2026-05-23,delivered,360
52010,3376,2026-05-23,delivered,110
52011,3298,2026-05-23,delivered,320
52012,2694,2026-05-23,cancelled,240
52013,1636,2026-05-23,delivered,340
52014,2799,2026-05-23,delivered,170
52015,1146,2026-05-23,delivered,240
52016,2398,2026-05-23,delivered,190
52017,1177,2026-05-23,delivered,150
52018,2210,2026-05-23,delivered,170
52019,2568,2026-05-23,delivered,160
52020,1955,2026-05-23,delivered,130
52021,2677,2026-05-23,delivered,150
52022,2896,2026-05-23,delivered,60
52023,1936,2026-05-23,delivered,120
52024,2507,2026-05-23,delivered,100
52025,3107,2026-05-23,delivered,440
52026,1260,2026-05-23,delivered,300
52027,1964,2026-05-23,delivered,170
52028,1030,2026-05-24,delivered,160
52029,1120,2026-05-24,delivered,70
52030,1180,2026-05-24,delivered,140
52031,3035,2026-05-24,delivered,260
52032,1804,2026-05-24,delivered,40
52033,2429,2026-05-24,delivered,320
52034,2792,2026-05-24,delivered,180
52035,1574,2026-05-24,delivered,80
52036,3423,2026-05-24,delivered,270
52037,3355,2026-05-24,delivered,60
52038,3294,2026-05-24,delivered,100
52039,2273,2026-05-24,delivered,140
52040,1106,2026-05-24,delivered,60
52041,2185,2026-05-24,delivered,180
52042,1132,2026-05-24,delivered,300
52043,2225,2026-05-24,delivered,90
52044,2608,2026-05-24,delivered,250
52045,1805,2026-05-24,cancelled,80
52046,2010,2026-05-24,delivered,270
52047,2222,2026-05-24,delivered,210
52048,1232,2026-05-24,delivered,240
52049,2788,2026-05-24,delivered,260
52050,3316,2026-05-24,cancelled,370
52051,3082,2026-05-24,delivered,200
52052,1738,2026-05-24,delivered,190
52053,1245,2026-05-24,delivered,180
52054,3007,2026-05-24,delivered,140
52055,2883,2026-05-24,delivered,40
52056,2236,2026-05-24,delivered,220
52057,2800,2026-05-24,cancelled,360
52058,1885,2026-05-24,delivered,150
52059,2196,2026-05-24,delivered,140
52060,2526,2026-05-24,delivered,150
52061,2183,2026-05-24,delivered,60
52062,3480,2026-05-24,delivered,40
52063,2609,2026-05-24,delivered,60
52064,3093,2026-05-24,delivered,100
52065,1141,2026-05-24,delivered,70
52066,1533,2026-05-24,delivered,330
52067,2970,2026-05-24,delivered,90
52068,1887,2026-05-25,delivered,270
52069,3470,2026-05-25,delivered,90
52070,3020,2026-05-25,delivered,80
52071,3491,2026-05-25,delivered,480
52072,2700,2026-05-25,delivered,340
52073,3100,2026-05-25,delivered,160
52074,2830,2026-05-25,delivered,180
52075,2224,2026-05-25,delivered,510
52076,2300,2026-05-25,delivered,180
52077,2127,2026-05-25,delivered,210
52078,3029,2026-05-25,cancelled,210
52079,2493,2026-05-25,delivered,150
52080,3057,2026-05-25,delivered,100
52081,2336,2026-05-25,delivered,190
52082,1247,2026-05-25,delivered,280
52083,1600,2026-05-25,delivered,120
52084,3291,2026-05-25,delivered,170
52085,3087,2026-05-25,delivered,220
52086,2952,2026-05-25,delivered,180
52087,1891,2026-05-25,delivered,90
52088,3387,2026-05-25,delivered,310
52089,2114,2026-05-25,delivered,120
52090,1001,2026-05-25,cancelled,330
52091,2915,2026-05-25,delivered,160
52092,3360,2026-05-25,delivered,90
52093,3124,2026-05-25,delivered,350
52094,2500,2026-05-25,delivered,30
52095,3329,2026-05-25,delivered,160
52096,2511,2026-05-25,delivered,160
52097,1803,2026-05-25,cancelled,120
52098,3228,2026-05-25,delivered,100
52099,1209,2026-05-25,delivered,40
52100,3302,2026-05-25,delivered,200
52101,1204,2026-05-25,delivered,420
52102,2666,2026-05-25,delivered,90
52103,2510,2026-05-25,delivered,230
52104,2447,2026-05-25,delivered,130
52105,1802,2026-05-25,delivered,290
52106,1314,2026-05-25,delivered,90
52107,2550,2026-05-25,cancelled,40
52108,3411,2026-05-25,delivered,130
52109,3466,2026-05-25,delivered,60
52110,2962,2026-05-25,cancelled,120
52111,2212,2026-05-25,delivered,80
52112,2266,2026-05-26,delivered,70
52113,2985,2026-05-26,delivered,80
52114,1553,2026-05-26,delivered,30
52115,2037,2026-05-26,delivered,120
52116,3198,2026-05-26,delivered,260
52117,3402,2026-05-26,delivered,480
52118,2950,2026-05-26,delivered,280
52119,2836,2026-05-26,delivered,120
52120,2450,2026-05-26,delivered,510
52121,1408,2026-05-26,delivered,180
52122,1548,2026-05-26,delivered,180
52123,1410,2026-05-26,delivered,210
52124,1266,2026-05-26,delivered,210
52125,3024,2026-05-26,delivered,280
52126,1425,2026-05-26,delivered,180
52127,2256,2026-05-26,cancelled,210
52128,2377,2026-05-26,delivered,260
52129,1609,2026-05-26,delivered,80
52130,3393,2026-05-26,delivered,160
52131,1355,2026-05-26,delivered,310
52132,2275,2026-05-26,delivered,350
52133,2968,2026-05-26,cancelled,190
52134,2183,2026-05-26,delivered,90
52135,2218,2026-05-26,delivered,390
52136,1364,2026-05-26,delivered,70
52137,2603,2026-05-26,delivered,310
52138,2173,2026-05-26,delivered,120
52139,2722,2026-05-26,cancelled,80
52140,3302,2026-05-26,delivered,60
52141,3330,2026-05-26,delivered,270
52142,2303,2026-05-26,delivered,230
52143,1522,2026-05-26,delivered,90
52144,3088,2026-05-26,delivered,180
52145,1711,2026-05-26,delivered,240
52146,1514,2026-05-26,delivered,180
52147,1612,2026-05-27,delivered,120
52148,3224,2026-05-27,delivered,30
52149,1482,2026-05-27,delivered,270
52150,1651,2026-05-27,delivered,150
52151,2871,2026-05-27,delivered,90
52152,3005,2026-05-27,delivered,160
52153,2595,2026-05-27,delivered,180
52154,1532,2026-05-27,delivered,330
52155,2776,2026-05-27,delivered,210
52156,2468,2026-05-27,cancelled,90
52157,3340,2026-05-27,delivered,180
52158,1253,2026-05-27,delivered,400
52159,3248,2026-05-27,delivered,180
52160,1510,2026-05-27,delivered,510
52161,2610,2026-05-27,delivered,180
52162,1351,2026-05-27,delivered,330
52163,1146,2026-05-27,delivered,170
52164,1968,2026-05-27,delivered,210
52165,3500,2026-05-27,delivered,180
52166,1836,2026-05-27,delivered,320
52167,2153,2026-05-27,delivered,270
52168,2628,2026-05-27,delivered,260
52169,2253,2026-05-27,delivered,300
52170,2708,2026-05-27,delivered,260
52171,2498,2026-05-27,delivered,300
52172,1679,2026-05-27,delivered,320
52173,1468,2026-05-27,delivered,250
52174,3357,2026-05-27,delivered,200
52175,1720,2026-05-27,delivered,290
52176,1986,2026-05-27,delivered,90
52177,2082,2026-05-27,delivered,180
52178,1837,2026-05-27,delivered,140
52179,1273,2026-05-27,delivered,130
52180,1569,2026-05-27,delivered,130
52181,2027,2026-05-27,delivered,90
52182,2361,2026-05-27,delivered,180
52183,1933,2026-05-27,delivered,190
52184,3374,2026-05-27,delivered,50
52185,3446,2026-05-27,delivered,220
52186,2940,2026-05-27,delivered,490
52187,3467,2026-05-27,delivered,230
52188,3348,2026-05-27,delivered,210
52189,1913,2026-05-27,delivered,50
52190,3441,2026-05-27,delivered,130
52191,2559,2026-05-27,delivered,130
52192,1947,2026-05-27,delivered,270
52193,3310,2026-05-27,delivered,90
52194,3165,2026-05-27,delivered,90
52195,1588,2026-05-27,delivered,260
